Open time,Open,High,Low,Close,Volume
2021-02-13 19:00:00,46857.29951745246,47141.73349821758,46769.67018411672,46935.687225063375,7180.391
2021-02-13 20:00:00,46934.8640715348,47038.67631857577,46710.54270401771,46992.7381302644,8534.811
2021-02-13 21:00:00,46993.53283755848,47481.41999109394,46759.00412888448,47196.50097356781,10112.218
2021-02-13 22:00:00,47197.06586140752,47333.53801109533,46921.37447384472,47119.49037734467,6892.451999999999
2021-02-13 23:00:00,47119.63875072242,47380.48169962951,47081.988105087694,47221.37347496913,6815.603
2021-02-14 00:00:00,47221.458656292045,47772.177801528305,47092.43654878865,47656.5663225102,15079.43
2021-02-14 01:00:00,47656.52530912168,47798.025106910434,47354.974864202246,47561.71527224435,9070.069
2021-02-14 02:00:00,47560.00678678482,47715.04597371534,47400.689121169235,47472.2799729043,8561.876
2021-02-14 03:00:00,47472.14832828089,47596.130916292,47304.18630423012,47368.43040280831,8636.068
2021-02-14 04:00:00,47368.37679617963,47736.89843215103,47322.43517390158,47620.96614405035,10571.554
2021-02-14 05:00:00,47621.50016596889,49076.36384070456,47566.714831882295,49023.46838420564,24441.328
2021-02-14 06:00:00,49023.04502387453,49541.109643063355,48619.98883506923,48867.53385894376,30814.432
2021-02-14 07:00:00,48867.43661030151,49192.97567312863,48624.57899263151,48824.27180984586,12667.46
2021-02-14 08:00:00,48824.39186514232,49129.51990017929,48503.324488809194,48831.27290626523,14391.202
2021-02-14 09:00:00,48830.84295236007,49282.29973947121,48724.5252125693,49219.804051466635,13775.061
2021-02-14 10:00:00,49223.77315008162,49455.49828281741,49047.139530348846,49124.174918138546,13294.719
2021-02-14 11:00:00,49123.41755994104,49213.92953395088,48839.473899068136,49135.82483513646,10561.462
2021-02-14 12:00:00,49141.49961148518,49872.78589415969,49101.411654541604,49532.398801784606,23377.049
2021-02-14 13:00:00,49530.65191604052,49685.11021976505,48638.05548570293,48863.711638341294,18876.25
2021-02-14 14:00:00,48861.00214449818,49160.96451661159,48530.958260988,48841.2276345921,16277.645
2021-02-14 15:00:00,48843.97230801273,49043.20188319093,48196.75928066495,48629.95813624774,21356.39
2021-02-14 16:00:00,48629.89064036391,49187.430437949355,48492.00229291784,49079.747052268445,14329.602
2021-02-14 17:00:00,49079.522987032025,49172.191594710865,48673.102038808334,48707.97058938984,11990.926
2021-02-14 18:00:00,48709.00617934119,48920.004993347815,48494.619262381326,48821.21536745281,9199.984
2021-02-14 19:00:00,48819.07949943584,49014.05173790402,48554.157784023235,48785.7794431901,8738.439999999999
2021-02-14 20:00:00,48781.19569563801,49091.65360394577,48671.0276242417,49004.770139985216,9793.391
2021-02-14 21:00:00,49004.938595887994,49153.59339591668,48833.02073661703,48918.06735857214,7280.744000000001
2021-02-14 22:00:00,48916.54755691154,49396.995234908725,48801.739600842324,49090.84333670565,9257.744999999999
2021-02-14 23:00:00,49090.912502415595,49177.03589278512,48569.8237668326,48661.12790976131,12535.2
2021-02-15 00:00:00,48661.48534791332,49083.74165370876,48499.99999999999,48839.650147239474,10841.522
2021-02-15 01:00:00,48846.001147675415,48907.17144174304,47724.05406107014,48100.40143741506,20037.024
2021-02-15 02:00:00,48100.73918368632,48296.49334183346,45402.15351986164,46929.73771657421,44465.995
2021-02-15 03:00:00,46929.86681225536,47316.64495130857,46595.0425740796,47165.67673708846,15492.458
2021-02-15 04:00:00,47167.27300561156,47188.320891223004,46355.567888282574,46901.06325650065,19283.939000000002
2021-02-15 05:00:00,46904.49748648984,47089.28904142226,46415.218331159886,46767.4483077059,11513.181999999999
2021-02-15 06:00:00,46768.93728575615,47180.290547274475,46730.849563496486,46928.13952820723,9742.625
2021-02-15 07:00:00,46928.19434309854,47469.36393689316,46863.68926787172,47292.51710761134,13413.633000000002
2021-02-15 08:00:00,47291.476888068864,47826.122117087056,47167.00302053917,47649.24034648783,14694.946
2021-02-15 09:00:00,47648.67471700158,47762.20474385058,47244.58017796214,47559.259813402816,9852.882
2021-02-15 10:00:00,47558.18532327643,47942.63609015923,47366.94771229806,47895.18706281567,10257.630000000001
2021-02-15 11:00:00,47896.2238433046,48084.81690298646,47665.76948727422,47849.65834732451,9811.775
2021-02-15 12:00:00,47848.8728617817,48153.270025660466,47496.74356080345,48012.35378429895,14171.605
2021-02-15 13:00:00,48012.61458879358,48306.51306814039,47867.87849007349,48011.73670882121,10684.573
2021-02-15 14:00:00,48015.408135247526,48210.87269606638,47524.53807043078,47627.49344095797,13705.256000000001
2021-02-15 15:00:00,47627.71429620575,48048.968345134155,47605.90366595965,47981.74795339577,10234.177
2021-02-15 16:00:00,47979.77566278003,48644.21624533541,47978.82972411388,48554.74649159275,13981.675
2021-02-15 17:00:00,48554.18573727444,48867.19009848978,48452.43700550798,48631.07526757971,13153.65
2021-02-15 18:00:00,48629.63612429983,48762.303985296116,48419.25960672575,48428.62478985505,7904.3060000000005
2021-02-15 19:00:00,48428.07383715281,48827.700700791014,48422.61255366772,48724.00648231255,7512.896
2021-02-15 20:00:00,48723.5813689722,48861.32905210085,48542.14079023916,48654.5591232493,6843.017
2021-02-15 21:00:00,48654.39665510547,48832.19092705629,48210.520627851685,48290.71120005533,11081.614
2021-02-15 22:00:00,48289.904542864795,48419.11050642409,47702.11755530022,48367.10975767395,15660.017
2021-02-15 23:00:00,48361.77321196006,48501.897898023366,47892.90992141622,47981.1161750516,9649.955
2021-02-16 00:00:00,47981.22193674756,48028.12816705707,47099.85897994735,47743.898468007,18975.647999999997
2021-02-16 01:00:00,47741.98508500282,48392.90758003944,47674.5871216511,48361.06945538182,12685.401000000002
2021-02-16 02:00:00,48360.85606332453,48740.82373916396,48228.04466105806,48501.97113723139,9784.139000000001
2021-02-16 03:00:00,48502.9529650446,49812.721663219476,48471.42769030599,49715.27201159451,22238.448
2021-02-16 04:00:00,49714.51000839185,50291.12685388334,49143.681342310185,49446.658402040375,26159.885
2021-02-16 05:00:00,49445.985943013264,49603.51353284469,49052.996426180594,49281.440770044755,12501.610999999999
2021-02-16 06:00:00,49284.07681103868,49339.21219858111,48591.3758852038,49108.69270563136,14148.657
2021-02-16 07:00:00,49102.84558432449,49363.3675297346,48691.30210917206,49225.97256823736,12439.886
2021-02-16 08:00:00,49228.05978934533,49450.49686468901,48964.827540125785,49388.62347382375,12538.198
2021-02-16 09:00:00,49388.31642604178,49456.967766502676,48977.0744382533,49387.25086267468,9997.442
2021-02-16 10:00:00,49388.942480069476,49420.0,48841.574602899724,49107.618809380634,10110.619999999999
2021-02-16 11:00:00,49107.33543718348,49198.70604131498,48758.36303027095,49009.23797957712,10237.738000000001
2021-02-16 12:00:00,49012.2758823146,50948.639161524196,48341.62450444051,49765.306626772326,71981.468
2021-02-16 13:00:00,49764.22267790918,49957.05445090716,48931.3505778164,49052.34143407444,28578.628
2021-02-16 14:00:00,49052.34584323304,49538.11351405066,48785.56594578481,49370.705838149384,20770.486
2021-02-16 15:00:00,49370.917692581315,49591.56427194223,49004.073977397886,49034.657069379624,14300.698999999999
2021-02-16 16:00:00,49034.76194537278,49373.2650986365,48113.3046724809,48255.001618241695,26017.398999999998
2021-02-16 17:00:00,48251.536331494455,48702.43449767035,48231.8449780431,48317.47065533141,16795.853
2021-02-16 18:00:00,48319.2739673395,48769.815107282986,47796.403554057826,48683.728907426,21684.846999999998
2021-02-16 19:00:00,48683.837311185365,48868.15672203659,48403.61827331204,48599.70465692111,9212.342
2021-02-16 20:00:00,48599.89780889181,48869.63309502182,48225.974848424325,48826.81819491575,12311.309
2021-02-16 21:00:00,48826.884278351914,48876.64715624912,48434.49999999999,48643.415078754035,10281.632000000001
2021-02-16 22:00:00,48642.87857082446,49279.49014496115,48584.097264736,49181.69033944476,10889.607
2021-02-16 23:00:00,49181.83693889521,49380.26362152135,49018.58142988811,49208.64523645913,10080.537
2021-02-17 00:00:00,49205.3583496108,49671.09438712284,49125.44778322681,49168.602038793084,14500.834
2021-02-17 01:00:00,49166.4983275016,49494.01148450188,49027.77217153575,49366.48415730215,9298.843
2021-02-17 02:00:00,49366.193567944276,50374.85352920734,49351.7627826643,49737.519240158515,25439.805999999997
2021-02-17 03:00:00,49739.679084923075,49844.83427352357,49286.901198679254,49721.97715713426,13341.534
2021-02-17 04:00:00,49720.083624375824,50043.793415499924,49168.95455054852,49418.75062961619,13652.508
2021-02-17 05:00:00,49418.80069591744,49788.699904669076,49291.71730260493,49758.01679973345,9622.061
2021-02-17 06:00:00,49762.42453377655,50740.169859185735,49677.47153501494,50623.048094073005,29502.195
2021-02-17 07:00:00,50619.580251531166,51390.242191041376,50310.40657537328,51175.08050362463,36671.439
2021-02-17 08:00:00,51182.422660037955,51389.11775310108,50700.00000000001,51112.721298146054,19808.972999999998
2021-02-17 09:00:00,51113.32264517142,51798.478273883295,51064.71345449995,51533.94758458605,21746.583000000002
2021-02-17 10:00:00,51532.01801602599,51714.34440110525,51136.23612140998,51294.32294276902,15839.653
2021-02-17 11:00:00,51295.32633829335,51798.517285620655,51204.58295356258,51367.20739261472,13336.721000000001
2021-02-17 12:00:00,51367.96595637514,51645.21256639988,50895.067492654416,51152.55427318389,17669.834000000003
2021-02-17 13:00:00,51148.70284772038,51320.67950934838,50642.85655874808,51224.946267867665,21253.614
2021-02-17 14:00:00,51225.64770308806,51390.56479734379,50832.50433248223,51354.712160882234,14085.010999999999
2021-02-17 15:00:00,51354.95736132545,51759.247429787,51042.67413664196,51257.678746670914,18802.819
2021-02-17 16:00:00,51253.7679111711,51526.78716693746,50846.106234454026,51315.19988347057,17342.914
2021-02-17 17:00:00,51315.41011836329,51530.94377094244,51153.142566602924,51452.11646196137,9354.505000000001
2021-02-17 18:00:00,51455.51662227863,51895.761556594814,51372.53885757893,51510.78181933007,13025.355
2021-02-17 19:00:00,51518.12967759964,52488.09193850817,51454.48817254617,52241.780096409675,18042.07
2021-02-17 20:00:00,52232.262084747286,52776.08303445576,52045.05189653485,52325.662189461116,14857.254
2021-02-17 21:00:00,52328.13619565612,52738.646617376835,52127.912217773104,52460.35845971776,9976.769
2021-02-17 22:00:00,52456.83249106986,52492.95030836397,52033.02129641543,52195.94336155699,8354.575
2021-02-17 23:00:00,52197.50790765713,52482.208776944535,52015.87958125206,52191.88174043732,8590.657
2021-02-18 00:00:00,52190.60009735706,52624.29134089623,52184.31255937128,52354.85912375541,10940.347
2021-02-18 01:00:00,52352.95886391617,52506.74698499397,52156.03717205391,52240.88829916615,9556.83
2021-02-18 02:00:00,52241.31948280338,52449.848451536396,52042.03671585007,52431.93074321131,10175.046999999999
2021-02-18 03:00:00,52429.2298146232,52501.963395859544,52024.4440195745,52111.290513045016,9501.135
2021-02-18 04:00:00,52118.610247677105,52277.11729369993,51784.47884397404,52238.502130844696,10494.228
2021-02-18 05:00:00,52238.311209169995,52401.09296834351,52095.860702236074,52267.4200775531,6326.504999999999
2021-02-18 06:00:00,52269.32918495262,52334.36716926797,51967.139282046446,52020.16487723127,5984.83
2021-02-18 07:00:00,52022.37813312479,52169.20622828032,51361.82488858068,51995.158589107064,17050.904000000002
2021-02-18 08:00:00,51995.6264017145,52294.21934592823,51646.80348477373,51806.37707387687,10979.743
2021-02-18 09:00:00,51806.80588626198,51985.938198140255,51535.2245003009,51869.42950839892,8899.716
2021-02-18 10:00:00,51869.320806520445,52113.31434572662,51653.4627092689,51736.89124822013,7962.65
2021-02-18 11:00:00,51735.83485526741,51823.17115255247,51199.21636176832,51487.220786437974,15392.835000000001
2021-02-18 12:00:00,51490.057881665554,51730.011092349385,50946.40848910953,51553.41119402747,19173.554
2021-02-18 13:00:00,51553.414643078926,52082.975716947214,51348.17661746364,51877.21718125511,10919.179
2021-02-18 14:00:00,51877.144377340395,52380.219926938684,51715.93250213895,52292.92592051597,13940.209
2021-02-18 15:00:00,52295.95951857462,52329.387204991996,51523.212320780476,51657.58828926497,14755.786
2021-02-18 16:00:00,51657.912637534806,52175.69423140215,51528.952650881605,52155.19306434927,10382.263
2021-02-18 17:00:00,52154.66677406736,52164.41650363004,51858.70613115877,51919.76146635799,6298.687
2021-02-18 18:00:00,51917.41394017897,52277.66145812181,51844.22888766025,51936.398374875396,6901.92
2021-02-18 19:00:00,51929.0260554889,52131.60170786633,51734.42542498619,51816.49620942341,7362.156999999999
2021-02-18 20:00:00,51817.37068057428,52164.71860915046,51592.37742126754,52152.740514964695,10007.754
2021-02-18 21:00:00,52151.55842856235,52289.99180782058,51944.668962911564,52085.85808041051,6653.906999999999
2021-02-18 22:00:00,52086.02661471394,52156.92157740308,51604.988053282264,51911.719352978704,8887.76
2021-02-18 23:00:00,51912.85052104677,52021.069939798275,51569.937999283036,51616.865676048554,7593.138
2021-02-19 00:00:00,51611.71118386539,52027.98554785982,51519.51000371085,51581.11859218683,9337.489
2021-02-19 01:00:00,51579.66362422617,51771.8900007455,51220.77294198886,51401.28701151909,11951.721
2021-02-19 02:00:00,51403.52045513714,51414.492467264565,50803.04818663018,51308.512666022165,20539.743
2021-02-19 03:00:00,51308.53851320018,51580.03249730021,51259.62727394896,51322.72652171573,8805.301
2021-02-19 04:00:00,51323.57962926676,51602.641602126576,50996.34543308468,51217.87333554253,8280.563
2021-02-19 05:00:00,51217.718529799895,51642.775719502904,51217.710358731674,51576.0398069327,7089.755999999999
2021-02-19 06:00:00,51574.67772060453,51884.702095399654,51571.36270708141,51799.37660542602,9273.744
2021-02-19 07:00:00,51796.84193280924,51984.677456180936,51711.07990105457,51805.67417915727,7262.993
2021-02-19 08:00:00,51808.4783330293,52389.17407339845,51802.30159727633,52316.45113074344,9796.201000000001
2021-02-19 09:00:00,52318.25751550046,53125.48149422972,52317.17138743619,52778.00524657429,23369.954
2021-02-19 10:00:00,52771.84449758605,53094.94354454236,52689.515153242006,52783.79511893854,10030.474
2021-02-19 11:00:00,52777.21242327943,52967.03097573458,52549.242551971256,52805.30101824354,9039.036
2021-02-19 12:00:00,52807.73983638743,52836.78385410633,52589.61354899503,52641.14257534468,8626.721
2021-02-19 13:00:00,52646.03256448874,52892.166208557814,52406.668453715014,52863.364238265916,9799.345000000001
2021-02-19 14:00:00,52863.27707690731,53416.345960706,52696.872200687445,52968.55379702108,16913.983
2021-02-19 15:00:00,52979.31884266251,53980.111802678504,52886.92020734117,53944.56583678579,19166.285
2021-02-19 16:00:00,53939.972139097226,54961.14064014668,53678.770541691745,54460.299764996846,27482.014
2021-02-19 17:00:00,54458.411888877876,54874.51236303628,54144.97711787678,54874.51236303628,12816.349999999999
2021-02-19 18:00:00,54875.96059039134,55735.13548315005,54601.13296964211,55539.793190885706,15768.321
2021-02-19 19:00:00,55537.62220454153,55979.48298417378,54687.99815846117,55140.72932319625,19824.756999999998
2021-02-19 20:00:00,55132.59531727916,55869.91697238396,54902.41528697119,55383.59099476234,15424.981
2021-02-19 21:00:00,55382.5394682079,56577.34489818269,55349.86529660552,55779.004146832536,18955.716
2021-02-19 22:00:00,55766.45212767854,55865.9686361302,55218.843976146396,55542.006904587404,9739.742
2021-02-19 23:00:00,55540.63609976252,56053.26517169853,55430.850474801766,55996.46054725296,8885.982
2021-02-20 00:00:00,55998.99738005952,56729.169184667306,55420.70368069544,56343.544268310245,22161.763
2021-02-20 01:00:00,56342.08302400674,56746.46674575736,56039.258907317744,56260.33922207342,14041.685000000001
2021-02-20 02:00:00,56260.11132712851,56487.753456435035,56046.0953049503,56237.608826593954,8965.378999999999
2021-02-20 03:00:00,56238.51554700935,56343.83381065422,55598.85811308411,55831.92934293459,10357.812
2021-02-20 04:00:00,55829.39481561186,56208.12721727927,55636.60311818114,55889.55357562716,9558.505
2021-02-20 05:00:00,55889.326736214185,56041.88488657137,55628.55108461734,55780.2555323749,6019.865
2021-02-20 06:00:00,55778.76899889516,56049.85813147038,55674.13583547837,56030.26104737306,7143.997
2021-02-20 07:00:00,56030.15801198166,56062.8130124002,55245.730217786986,55311.67041433533,12758.338
2021-02-20 08:00:00,55309.799717951406,55785.15454513278,55288.40405528468,55362.49066722006,9679.715
2021-02-20 09:00:00,55362.81663767182,55630.54489784548,55116.66109989984,55356.13570185935,8938.714
2021-02-20 10:00:00,55356.73045769097,56026.93136603984,55319.12826668764,55972.66556441023,9509.342
2021-02-20 11:00:00,55973.95029184035,56448.68450029162,55835.55237681994,56444.04880839831,8782.062
2021-02-20 12:00:00,56446.90737546737,57694.38138885536,56349.20368773369,57376.58289844409,24301.321
2021-02-20 13:00:00,57373.76982624492,57642.23621528897,57009.21925171564,57376.50312200767,11769.669999999998
2021-02-20 14:00:00,57376.44096464871,57530.832880666676,56111.06829245077,56362.304600028554,16641.488
2021-02-20 15:00:00,56362.78803690554,56858.17414876463,55829.092473351244,56216.70632160749,18990.752
2021-02-20 16:00:00,56220.957902696224,57045.35126960799,56217.898972662326,56810.067998393955,13042.002
2021-02-20 17:00:00,56809.20581612033,57532.36429041521,56799.17442882104,57158.06296682339,15103.41
2021-02-20 18:00:00,57157.397055507914,57265.55186254229,56888.64492529645,57227.533437412334,7549.842
2021-02-20 19:00:00,57224.76713683709,57346.22779502058,56801.11076281121,57061.37570515233,7743.646
2021-02-20 20:00:00,57061.348987760444,57145.60214701954,56646.13376177921,56808.454960826064,8289.184
2021-02-20 21:00:00,56809.10536156019,56980.83423960506,56330.63759121419,56575.30444307954,11794.108
2021-02-20 22:00:00,56575.80467376194,56592.45813555833,53927.6964349427,55493.945621808714,34246.939
2021-02-20 23:00:00,55493.54443677861,56279.87614001723,55450.89614012268,55917.69597527868,17450.438
2021-02-21 00:00:00,55910.808132016544,56168.31988556918,55562.97483998929,55917.29366959076,11754.526
2021-02-21 01:00:00,55916.64621110247,56435.73188016671,55812.47662922821,56427.31274626814,9309.233
2021-02-21 02:00:00,56428.67669105444,56768.65038987111,56337.646856096806,56417.98753234262,8172.265
2021-02-21 03:00:00,56416.67267845486,56995.446823148755,56405.996620770304,56596.57427961287,9144.007
2021-02-21 04:00:00,56597.44899876507,56798.305041298,56202.146947689194,56771.475473652106,8135.623
2021-02-21 05:00:00,56771.6674981921,57057.79412737968,56598.58608213609,56628.223411224484,7771.4439999999995
2021-02-21 06:00:00,56628.09724246639,56694.72093994073,56328.18728772779,56580.779247860344,6745.701999999999
2021-02-21 07:00:00,56581.96256558519,56681.93193621806,56009.58401768606,56163.33231975041,10290.814
2021-02-21 08:00:00,56161.91508369955,56767.77174865896,55921.576653882796,56601.841422854595,11954.903999999999
2021-02-21 09:00:00,56602.108161133896,56940.04951623658,56454.98739915004,56884.16077430402,7326.205
2021-02-21 10:00:00,56888.88171723327,58003.58885113198,56753.451347052265,57674.359898638904,20727.481
2021-02-21 11:00:00,57672.50264380002,57680.45923486817,57319.53773523196,57409.68806756054,9957.735
2021-02-21 12:00:00,57409.91850917826,57551.13637093769,56684.374580568445,56999.24921608892,14326.676
2021-02-21 13:00:00,56999.29032924389,57328.62971840454,56991.59803337912,57257.77656191262,9277.955
2021-02-21 14:00:00,57255.98541806062,57557.827844330604,56892.96000589562,57480.74953794471,12741.657000000001
2021-02-21 15:00:00,57481.67434631933,57686.75557929012,57250.35032480887,57400.70532666101,11208.684000000001
2021-02-21 16:00:00,57405.87496546898,57886.02496672465,57101.05000878971,57812.30547886702,12582.888
2021-02-21 17:00:00,57810.0674267682,57845.52425692364,57454.04099998973,57599.37840872536,8667.649000000001
2021-02-21 18:00:00,57600.20907482717,58456.146793956286,57434.67206757075,58313.71231536962,12787.427
2021-02-21 19:00:00,58312.84913445122,58471.28241203741,58042.425013879045,58178.27386926466,9901.256000000001
2021-02-21 20:00:00,58177.04872243507,58372.754944813896,57560.52539107572,57763.37012971308,12533.046
2021-02-21 21:00:00,57765.33831890502,58012.69677003241,57258.59189883972,57394.031009497136,13250.102
2021-02-21 22:00:00,57394.42549389873,57682.81544173334,57032.58625918745,57414.594129522666,9850.4
2021-02-21 23:00:00,57414.92075108413,57664.86645840236,57175.89176587425,57485.26952882469,10247.587
2021-02-22 00:00:00,57475.93493496007,57590.959898596084,56331.69519511983,56337.31015768367,21078.278
2021-02-22 01:00:00,56338.89258227439,57098.69399625209,56127.2155130723,56938.46352500246,16869.679
2021-02-22 02:00:00,56937.824051077914,57373.59661167761,56416.28459553694,56944.47480098409,13014.588
2021-02-22 03:00:00,56943.563720333994,57154.04586908182,55844.82713706789,55953.5828232656,16498.809
2021-02-22 04:00:00,55949.64787802817,56335.73523867092,55199.938265433026,55869.39540118375,22812.414
2021-02-22 05:00:00,55869.70052250312,56450.26912890931,55726.24817980159,55960.12116097634,13127.003
2021-02-22 06:00:00,55960.13291744542,56458.64279466145,55751.56128102059,56069.06949478249,11005.834
2021-02-22 07:00:00,56069.98290290817,56624.27699427029,55735.62309041334,56493.80169637611,12866.952
2021-02-22 08:00:00,56489.72312515408,56691.54076750055,55498.43448206801,55584.283921647744,15693.383
2021-02-22 09:00:00,55584.362669491085,55892.17471380685,54381.164313972346,54850.92216139542,24192.334000000003
2021-02-22 10:00:00,54851.23210315525,55176.20554387314,53511.257256988334,54941.703973776515,34141.16
2021-02-22 11:00:00,54941.648354077915,55334.43979290872,54498.050045251024,54603.94273168636,17133.314
2021-02-22 12:00:00,54603.859526842825,54769.13679720144,52748.93232990848,53890.91442894781,50171.404
2021-02-22 13:00:00,53890.51787516129,54162.00587806692,52175.0,52192.85787290915,41702.516
2021-02-22 14:00:00,52192.14126084193,53503.67087053108,47771.907302727705,53317.03601914533,81166.844
2021-02-22 15:00:00,53326.37230187685,53877.92504090008,52704.16390748999,53278.53712389869,38451.149
2021-02-22 16:00:00,53280.42815060103,53894.04240437165,52805.92295049172,53246.25203836071,24118.268
2021-02-22 17:00:00,53247.42745438686,53366.38135253697,52035.672005126864,52165.431901902695,21372.902000000002
2021-02-22 18:00:00,52167.431064759054,53552.159548308206,51649.84612706914,53271.8095448272,25380.559
2021-02-22 19:00:00,53269.666307492975,53791.93429249381,52994.590074233645,53639.483990817585,10378.312
2021-02-22 20:00:00,53640.5796844436,54402.75916139432,53503.619847470465,53830.00124679768,14115.955
2021-02-22 21:00:00,53830.456983851225,54897.55746960045,53713.31870563383,54897.549278882216,11214.964
2021-02-22 22:00:00,54895.90130771977,55019.65219510146,53818.603106852854,54123.2620558007,14081.832
2021-02-22 23:00:00,54123.5466399309,54395.72443337234,53329.71496222482,54124.776987299774,15656.181
2021-02-23 00:00:00,54126.69660455094,54252.09783892881,53101.28908203952,53487.220005004645,14234.774000000001
2021-02-23 01:00:00,53486.595435216404,53975.42943255765,52348.89370622122,52615.92524016062,14142.722999999998
2021-02-23 02:00:00,52616.90328694164,52965.17985483019,50908.491944768895,51282.44672949602,26633.359999999997
2021-02-23 03:00:00,51281.32829919143,52564.97150378097,51225.65796293338,51962.01613467125,27044.437
2021-02-23 04:00:00,51962.127341760664,52378.01365485035,49626.22261070892,50796.19974575849,38201.865000000005
2021-02-23 05:00:00,50796.91999214034,50797.89593653654,48603.00801272311,49962.9120950975,53994.69
2021-02-23 06:00:00,49971.49779924636,51263.017332960946,49431.982226888336,49585.6270452046,34501.272
2021-02-23 07:00:00,49585.56672976209,50581.47571457126,49389.42639335555,49695.26367235291,27806.771999999997
2021-02-23 08:00:00,49686.10273832321,50057.61431959416,46552.56957403082,46585.55426098707,70220.856
2021-02-23 09:00:00,46585.55597010513,48729.81550252889,44895.87440108287,48099.01080045768,75408.471
2021-02-23 10:00:00,48095.648349454765,48990.59251372501,46606.92016636167,47560.767623119595,44505.445
2021-02-23 11:00:00,47561.96512771015,48320.045207530486,44902.59947957906,46385.20014795795,60588.568999999996
2021-02-23 12:00:00,46390.252618283346,49483.092239334226,45801.08630369865,48706.6113844307,64922.542
2021-02-23 13:00:00,48708.84806526327,49595.113492461365,48094.04972331775,48768.58526644114,34634.459
2021-02-23 14:00:00,48772.43499945709,49188.75704414012,45901.86035843279,47000.251851457615,40401.773
2021-02-23 15:00:00,47000.79313195062,49396.830644007794,46696.88252569838,48634.16045731044,42069.584
2021-02-23 16:00:00,48632.46166641274,49293.147044030746,47248.79292245104,47386.37002894755,35312.14
2021-02-23 17:00:00,47386.315418365244,48205.16222893094,46900.44435257364,47175.16339052989,25318.307999999997
2021-02-23 18:00:00,47172.190564105185,47805.65512823967,46511.870319215464,46907.28273931825,24905.905
2021-02-23 19:00:00,46905.00457020678,47299.71355505283,45505.22088072162,45550.24635383803,27373.325999999997
2021-02-23 20:00:00,45550.177846286424,47862.79549035068,45285.12004958503,47862.55539118063,30555.999
2021-02-23 21:00:00,47860.95565127262,48496.289719700115,47458.05445884143,47968.78284124578,21888.306999999997
2021-02-23 22:00:00,47970.19302514366,48751.70177949627,47802.26903932835,48631.061949969044,15011.663999999999
2021-02-23 23:00:00,48631.04566312067,48960.28969656863,48173.20708697207,48933.71030343136,15703.914
2021-02-24 00:00:00,48931.895297521914,49148.626748221715,47002.68498877255,48490.14095650186,27715.555
2021-02-24 01:00:00,48483.22115492954,50247.86188998406,48457.68783889775,50215.93238727288,23898.064
2021-02-24 02:00:00,50215.57165991997,50590.98757165882,49815.65316094026,50179.71646214804,17653.339
2021-02-24 03:00:00,50178.387724006294,50961.55994714422,50058.217584026934,50883.7002601337,17113.738
2021-02-24 04:00:00,50882.15384845073,51374.026560478764,50384.50206885814,50666.38372214232,23141.055
2021-02-24 05:00:00,50665.558136968735,51091.88918709812,50038.50990356161,50294.32315402712,13528.533
2021-02-24 06:00:00,50294.01734324644,50764.2003967396,49516.00011567188,50172.24787396924,21232.214
2021-02-24 07:00:00,50164.545187623145,50420.823629769584,49597.999159584324,50137.48998416162,15327.32
2021-02-24 08:00:00,50143.20469908187,50943.8618900894,49853.18907379207,50675.72115680562,15176.171
2021-02-24 09:00:00,50676.61345338944,51434.327803741064,50363.723633577945,50904.06460712063,16478.353
2021-02-24 10:00:00,50903.85218752366,51058.641287427716,50081.19141529006,50120.318893451935,16428.604
2021-02-24 11:00:00,50120.4635140318,50945.76291548809,50113.34512033868,50404.13344229797,11210.61
2021-02-24 12:00:00,50397.825728955875,51348.84641715671,50341.5781786035,50796.20891862235,17292.829999999998
2021-02-24 13:00:00,50796.52860284545,51123.78866191542,49111.38765634097,49519.53333855646,32393.782
2021-02-24 14:00:00,49520.89371926221,49797.801667761596,48799.42652202476,49448.763505850264,20800.335
2021-02-24 15:00:00,49454.413160735334,49892.929740719854,48501.99943551456,49861.720914466416,22158.233
2021-02-24 16:00:00,49861.472465060266,50192.671489874956,49329.45925915307,49357.12635478002,13846.557999999999
2021-02-24 17:00:00,49356.80100961221,50124.49724870623,49356.79284227376,50097.22711609276,9292.043
2021-02-24 18:00:00,50092.72895449206,50103.61904066791,49533.180034501565,49612.50645008182,10507.351999999999
2021-02-24 19:00:00,49616.10629222522,49727.531790976274,48844.00000000001,49019.04966297175,10601.782
2021-02-24 20:00:00,49017.98582658362,49301.899318642136,48623.26887041493,49139.18413697815,11922.368999999999
2021-02-24 21:00:00,49137.11020001435,49192.60215999098,48117.86475200293,48746.28799200079,15803.816
2021-02-24 22:00:00,48744.41285301481,48979.8325381729,48020.95734717828,48829.262270936546,14604.600000000002
2021-02-24 23:00:00,48828.19084923264,49777.47511359941,48748.06010449764,49703.540603463676,12818.949
2021-02-25 00:00:00,49704.22096305214,50908.10298609255,49553.3688546299,50540.282547629125,17647.082
2021-02-25 01:00:00,50537.73592697976,50925.780365050465,50405.185867020235,50554.06653454881,12411.873
2021-02-25 02:00:00,50554.1226026119,50864.85036478923,50465.01249093996,50682.20558837186,10533.891
2021-02-25 03:00:00,50682.61120975134,50692.93612846227,50119.48943143885,50251.151569547634,10988.44
2021-02-25 04:00:00,50251.13164446979,50404.53841156029,49608.969218774466,49675.25310378105,14641.777000000002
2021-02-25 05:00:00,49676.418633489506,50494.20979104298,49562.83000234934,50409.30690303266,14595.585
